0.00000 	 9.94669 	 0.00057 
0.00025 	 9.94669 	 0.00057 
0.00050 	 9.94680 	 0.00066 
0.00075 	 9.94683 	 0.00088 
0.00100 	 9.94683 	 0.00113 
0.00125 	 9.94683 	 0.00139 
0.00150 	 9.94682 	 0.00166 
0.00175 	 9.94680 	 0.00192 
0.00200 	 9.94679 	 0.00219 
0.00225 	 9.94677 	 0.00246 
0.00250 	 9.94675 	 0.00273 
0.00275 	 9.94673 	 0.00300 
0.00300 	 9.94671 	 0.00327 
0.00325 	 9.94669 	 0.00354 
0.00350 	 9.94666 	 0.00381 
0.00375 	 9.94663 	 0.00408 
0.00400 	 9.94660 	 0.00435 
0.00425 	 9.94657 	 0.00462 
0.00450 	 9.94653 	 0.00489 
0.00475 	 9.94649 	 0.00516 
0.00500 	 9.94645 	 0.00543 
0.00525 	 9.94641 	 0.00570 
0.00550 	 9.94637 	 0.00598 
0.00575 	 9.94632 	 0.00625 
0.00600 	 9.94628 	 0.00652 
0.00625 	 9.94623 	 0.00679 
0.00650 	 9.94618 	 0.00706 
0.00675 	 9.94612 	 0.00734 
0.00700 	 9.94607 	 0.00761 
0.00725 	 9.94601 	 0.00788 
0.00750 	 9.94595 	 0.00815 
0.00775 	 9.94589 	 0.00842 
0.00800 	 9.94583 	 0.00870 
0.00825 	 9.94577 	 0.00897 
0.00850 	 9.94570 	 0.00924 
0.00875 	 9.94563 	 0.00952 
0.00900 	 9.94556 	 0.00979 
0.00925 	 9.94549 	 0.01006 
0.00950 	 9.94541 	 0.01034 
0.00975 	 9.94534 	 0.01061 
0.01000 	 9.94526 	 0.01088 
0.01025 	 9.94518 	 0.01116 
0.01050 	 9.94509 	 0.01143 
0.01075 	 9.94501 	 0.01171 
0.01100 	 9.94492 	 0.01198 
0.01125 	 9.94483 	 0.01226 
0.01150 	 9.94474 	 0.01253 
0.01175 	 9.94465 	 0.01281 
0.01200 	 9.94456 	 0.01308 
0.01225 	 9.94446 	 0.01336 
0.01250 	 9.94436 	 0.01363 
0.01275 	 9.94426 	 0.01391 
0.01300 	 9.94416 	 0.01418 
0.01325 	 9.94406 	 0.01446 
0.01350 	 9.94395 	 0.01474 
0.01375 	 9.94384 	 0.01501 
0.01400 	 9.94373 	 0.01529 
0.01425 	 9.94362 	 0.01557 
0.01450 	 9.94351 	 0.01584 
0.01475 	 9.94339 	 0.01612 
0.01500 	 9.94328 	 0.01640 
0.01525 	 9.94316 	 0.01668 
0.01550 	 9.94304 	 0.01696 
0.01575 	 9.94291 	 0.01723 
0.01600 	 9.94279 	 0.01751 
0.01625 	 9.94266 	 0.01779 
0.01650 	 9.94253 	 0.01807 
0.01675 	 9.94240 	 0.01835 
0.01700 	 9.94227 	 0.01863 
0.01725 	 9.94214 	 0.01891 
0.01750 	 9.94200 	 0.01919 
0.01775 	 9.94186 	 0.01947 
0.01800 	 9.94172 	 0.01975 
0.01825 	 9.94158 	 0.02003 
0.01850 	 9.94144 	 0.02031 
0.01875 	 9.94129 	 0.02059 
0.01900 	 9.94115 	 0.02088 
0.01925 	 9.94100 	 0.02116 
0.01950 	 9.94085 	 0.02144 
0.01975 	 9.94070 	 0.02172 
0.02000 	 9.94054 	 0.02200 
0.02025 	 9.94039 	 0.02229 
0.02050 	 9.94023 	 0.02257 
0.02075 	 9.94007 	 0.02286 
0.02100 	 9.93991 	 0.02314 
0.02125 	 9.93974 	 0.02342 
0.02150 	 9.93958 	 0.02371 
0.02175 	 9.93941 	 0.02399 
0.02200 	 9.93924 	 0.02428 
0.02225 	 9.93907 	 0.02456 
0.02250 	 9.93890 	 0.02485 
0.02275 	 9.93872 	 0.02513 
0.02300 	 9.93855 	 0.02542 
0.02325 	 9.93837 	 0.02571 
0.02350 	 9.93819 	 0.02599 
0.02375 	 9.93801 	 0.02628 
0.02400 	 9.93783 	 0.02657 
0.02425 	 9.93764 	 0.02686 
0.02450 	 9.93746 	 0.02715 
0.02475 	 9.93727 	 0.02743 
0.02500 	 9.93708 	 0.02772 
0.02525 	 9.93689 	 0.02801 
0.02550 	 9.93669 	 0.02830 
0.02575 	 9.93650 	 0.02859 
0.02600 	 9.93630 	 0.02888 
0.02625 	 9.93610 	 0.02917 
0.02650 	 9.93590 	 0.02946 
0.02675 	 9.93570 	 0.02976 
0.02700 	 9.93550 	 0.03005 
0.02725 	 9.93529 	 0.03034 
0.02750 	 9.93509 	 0.03063 
0.02775 	 9.93488 	 0.03092 
0.02800 	 9.93467 	 0.03122 
0.02825 	 9.93446 	 0.03151 
0.02850 	 9.93424 	 0.03180 
0.02875 	 9.93403 	 0.03210 
0.02900 	 9.93381 	 0.03239 
0.02925 	 9.93359 	 0.03269 
0.02950 	 9.93337 	 0.03298 
0.02975 	 9.93315 	 0.03328 
0.03000 	 9.93293 	 0.03358 
0.03025 	 9.93271 	 0.03387 
0.03050 	 9.93248 	 0.03417 
0.03075 	 9.93225 	 0.03447 
0.03100 	 9.93202 	 0.03476 
0.03125 	 9.93179 	 0.03506 
0.03150 	 9.93156 	 0.03536 
0.03175 	 9.93132 	 0.03566 
0.03200 	 9.93109 	 0.03596 
0.03225 	 9.93085 	 0.03626 
0.03250 	 9.93061 	 0.03656 
0.03275 	 9.93037 	 0.03686 
0.03300 	 9.93013 	 0.03716 
0.03325 	 9.92988 	 0.03746 
0.03350 	 9.92964 	 0.03776 
0.03375 	 9.92939 	 0.03806 
0.03400 	 9.92914 	 0.03836 
0.03425 	 9.92889 	 0.03867 
0.03450 	 9.92864 	 0.03897 
0.03475 	 9.92839 	 0.03927 
0.03500 	 9.92814 	 0.03958 
0.03525 	 9.92788 	 0.03988 
0.03550 	 9.92762 	 0.04018 
0.03575 	 9.92737 	 0.04049 
0.03600 	 9.92710 	 0.04079 
0.03625 	 9.92684 	 0.04110 
0.03650 	 9.92658 	 0.04141 
0.03675 	 9.92632 	 0.04171 
0.03700 	 9.92605 	 0.04202 
0.03725 	 9.92578 	 0.04233 
0.03750 	 9.92551 	 0.04263 
0.03775 	 9.92524 	 0.04294 
0.03800 	 9.92497 	 0.04325 
0.03825 	 9.92470 	 0.04356 
0.03850 	 9.92442 	 0.04387 
0.03875 	 9.92415 	 0.04418 
0.03900 	 9.92387 	 0.04449 
0.03925 	 9.92359 	 0.04480 
0.03950 	 9.92331 	 0.04511 
0.03975 	 9.92303 	 0.04542 
0.04000 	 9.92275 	 0.04573 
0.04025 	 9.92246 	 0.04605 
0.04050 	 9.92218 	 0.04636 
0.04075 	 9.92189 	 0.04667 
0.04100 	 9.92160 	 0.04699 
0.04125 	 9.92131 	 0.04730 
0.04150 	 9.92102 	 0.04761 
0.04175 	 9.92073 	 0.04793 
0.04200 	 9.92043 	 0.04824 
0.04225 	 9.92014 	 0.04856 
0.04250 	 9.91984 	 0.04888 
0.04275 	 9.91955 	 0.04919 
0.04300 	 9.91925 	 0.04951 
0.04325 	 9.91895 	 0.04983 
0.04350 	 9.91864 	 0.05014 
0.04375 	 9.91834 	 0.05046 
0.04400 	 9.91804 	 0.05078 
0.04425 	 9.91773 	 0.05110 
0.04450 	 9.91743 	 0.05142 
0.04475 	 9.91712 	 0.05174 
0.04500 	 9.91681 	 0.05206 
0.04525 	 9.91650 	 0.05238 
0.04550 	 9.91619 	 0.05270 
0.04575 	 9.91587 	 0.05302 
0.04600 	 9.91556 	 0.05334 
0.04625 	 9.91524 	 0.05366 
0.04650 	 9.91493 	 0.05399 
0.04675 	 9.91461 	 0.05431 
0.04700 	 9.91429 	 0.05463 
0.04725 	 9.91397 	 0.05496 
0.04750 	 9.91365 	 0.05528 
0.04775 	 9.91333 	 0.05561 
0.04800 	 9.91300 	 0.05593 
0.04825 	 9.91268 	 0.05626 
0.04850 	 9.91235 	 0.05658 
0.04875 	 9.91202 	 0.05691 
0.04900 	 9.91170 	 0.05724 
0.04925 	 9.91137 	 0.05756 
0.04950 	 9.91104 	 0.05789 
0.04975 	 9.91070 	 0.05822 
0.05000 	 9.91037 	 0.05855 
0.05025 	 9.91004 	 0.05888 
0.05050 	 9.90970 	 0.05920 
0.05075 	 9.90937 	 0.05953 
0.05100 	 9.90903 	 0.05986 
0.05125 	 9.90869 	 0.06019 
0.05150 	 9.90835 	 0.06053 
0.05175 	 9.90801 	 0.06086 
0.05200 	 9.90767 	 0.06119 
0.05225 	 9.90732 	 0.06152 
0.05250 	 9.90698 	 0.06185 
0.05275 	 9.90664 	 0.06219 
0.05300 	 9.90629 	 0.06252 
0.05325 	 9.90594 	 0.06285 
0.05350 	 9.90559 	 0.06319 
0.05375 	 9.90525 	 0.06352 
0.05400 	 9.90490 	 0.06386 
0.05425 	 9.90454 	 0.06419 
0.05450 	 9.90419 	 0.06453 
0.05475 	 9.90384 	 0.06486 
0.05500 	 9.90348 	 0.06520 
0.05525 	 9.90313 	 0.06554 
0.05550 	 9.90277 	 0.06587 
0.05575 	 9.90242 	 0.06621 
0.05600 	 9.90206 	 0.06655 
0.05625 	 9.90170 	 0.06689 
0.05650 	 9.90134 	 0.06722 
0.05675 	 9.90098 	 0.06756 
0.05700 	 9.90061 	 0.06790 
0.05725 	 9.90025 	 0.06824 
0.05750 	 9.89989 	 0.06858 
0.05775 	 9.89952 	 0.06892 
0.05800 	 9.89916 	 0.06927 
0.05825 	 9.89879 	 0.06961 
0.05850 	 9.89842 	 0.06995 
0.05875 	 9.89805 	 0.07029 
0.05900 	 9.89768 	 0.07063 
0.05925 	 9.89731 	 0.07098 
0.05950 	 9.89694 	 0.07132 
0.05975 	 9.89657 	 0.07166 
0.06000 	 9.89619 	 0.07201 
0.06025 	 9.89582 	 0.07235 
0.06050 	 9.89545 	 0.07270 
0.06075 	 9.89507 	 0.07304 
0.06100 	 9.89469 	 0.07339 
0.06125 	 9.89431 	 0.07373 
0.06150 	 9.89394 	 0.07408 
0.06175 	 9.89356 	 0.07443 
0.06200 	 9.89318 	 0.07477 
0.06225 	 9.89280 	 0.07512 
0.06250 	 9.89241 	 0.07547 
0.06275 	 9.89203 	 0.07582 
0.06300 	 9.89165 	 0.07616 
0.06325 	 9.89126 	 0.07651 
0.06350 	 9.89088 	 0.07686 
0.06375 	 9.89049 	 0.07721 
0.06400 	 9.89010 	 0.07756 
0.06425 	 9.88972 	 0.07791 
0.06450 	 9.88933 	 0.07826 
0.06475 	 9.88894 	 0.07861 
0.06500 	 9.88855 	 0.07896 
0.06525 	 9.88816 	 0.07931 
0.06550 	 9.88776 	 0.07967 
0.06575 	 9.88737 	 0.08002 
0.06600 	 9.88698 	 0.08037 
0.06625 	 9.88659 	 0.08072 
0.06650 	 9.88619 	 0.08108 
0.06675 	 9.88579 	 0.08143 
0.06700 	 9.88540 	 0.08179 
0.06725 	 9.88500 	 0.08214 
0.06750 	 9.88460 	 0.08249 
0.06775 	 9.88420 	 0.08285 
0.06800 	 9.88381 	 0.08320 
0.06825 	 9.88341 	 0.08356 
0.06850 	 9.88300 	 0.08392 
0.06875 	 9.88260 	 0.08427 
0.06900 	 9.88220 	 0.08463 
0.06925 	 9.88180 	 0.08498 
0.06950 	 9.88139 	 0.08534 
0.06975 	 9.88099 	 0.08570 
0.07000 	 9.88059 	 0.08606 
0.07025 	 9.88018 	 0.08641 
0.07050 	 9.87977 	 0.08677 
0.07075 	 9.87937 	 0.08713 
0.07100 	 9.87896 	 0.08749 
0.07125 	 9.87855 	 0.08785 
0.07150 	 9.87814 	 0.08821 
